Distance (million parsecs),Speed (parsecs/year)
117.30504178865597,0.008733612132209979
217.00692003069955,0.015341763266364229
230.96078708735686,0.016225609228775115
85.28526241119799,0.005281309189889825
185.0512016847286,0.012947438963058977
212.84058068318518,0.013886161244329228
151.72753178823933,0.011183732469215814
82.61206655325826,0.006008497057679845
104.02869215801086,0.008382281062864549
124.77771831520133,0.008120775476344783
205.7759873177168,0.01530466810110175
128.83906127575548,0.009382317666882696
64.38809186989043,0.0050111095389760215
61.403012611192075,0.004732331401166559
131.7798909178574,0.009359324795852235
102.7150620823282,0.007518668826960469
98.5693914941736,0.00734330986390149
118.4274596974189,0.007982511678548283
221.98287903867745,0.015006067349319509
105.17172881034047,0.007453982216461439
66.1200727954754,0.0046494650939727785
155.63530752005397,0.010950738042773816
188.97404323916584,0.014966213039533376
93.45330641123832,0.006738445883241985
145.94977141597215,0.01103657809462087
63.603969817691365,0.005003555307841867
70.0273083842455,0.00512894309786131
134.87801991474296,0.008430719377835386
98.8000977439896,0.006681115178224239
68.58975588160807,0.005043103046014258
104.01801061811753,0.007114914011665588
168.59575096559976,0.011176681322099804
97.84141983515126,0.0059057955670771215
73.91952017550705,0.005397193259883346
139.87939823033693,0.009665589837977964
108.12343084378772,0.007215469500972131
63.17504508395156,0.0051329285288399225
197.37298031698856,0.016465961373946857
75.1197893575317,0.00520895828904731
104.39403056718507,0.008542618016850292
71.14334673328936,0.0052647543227478935
156.47737987876027,0.009183352689565782
73.92081754456905,0.005076519351911861
68.03004797398411,0.004598574206092028
245.97279841643578,0.01667749578742709
184.87534735308765,0.012048264419961114
254.9916935859124,0.017873125081011014
153.42445032907784,0.00947306286454958
187.55429982834795,0.012446807517822423
63.58883373454176,0.0046598885288399216
97.59272406243203,0.006867204147764096
68.36016129458244,0.0049051458198314975
157.5339345236011,0.011097892417368764
70.78593283837074,0.005303688917692806
133.46332887221502,0.00956503434867142
96.00855905725554,0.006775232663642257
58.19983824292309,0.0049051458198314975
91.35691283552151,0.007633633182112766
133.55257604507062,0.009289119896305898
127.0732070898514,0.008675976668826961
71.06797792617175,0.0046598885288399216
156.9093765572674,0.010576720674011664
136.72626066011668,0.01103657809462087
112.52149706232797,0.00760297602073882
157.94771845150387,0.008951891121192481
77.74108227821158,0.004997117303953338
102.24921193125418,0.005732889176928061
89.40922614712696,0.005978146467919636
137.0706141461012,0.007848233311730395
147.4818793602567,0.01033146338302009
209.8513188300593,0.016738810110174984
108.45189773587015,0.007357718729747245
158.88354094957307,0.010300806221646143
147.36045018466805,0.01045409202851588
118.0547749019768,0.00800151911860013
85.53495840442741,0.006468661049902786
151.0771955603342,0.00984094880103694
96.47745094857456,0.006775232663642257
149.96436064708192,0.01023949189889825
154.35054534776145,0.01045409202851588
190.5868821937552,0.012906664938431628
260.6461602424757,0.01765852495139339
83.84091587845738,0.0062847180816591065
188.3244100827669,0.012324178872326636
119.19516674576984,0.007970861957226183
121.11382997664064,0.007940204795852236
101.62365921522398,0.007327061568373298
289.29315609524986,0.019957812054439403
109.48974228623983,0.00702048995463383
134.96689867426625,0.00965700583279326
96.94987771724445,0.006591289695398572
139.3267886591602,0.007817576150356447
145.41803874769255,0.009963577446532729
133.59683257308737,0.009442405703175632
165.51350768284053,0.010024891769280623
189.91758502679448,0.01296797926117952
87.38505135090257,0.004690545690213869
94.71652037835791,0.007143118600129617
221.83352300458512,0.015052666234607909
153.3276088117152,0.013029293583927416
88.5800029230465,0.005886174983797796
143.16183252323813,0.009442405703175632
93.20235933232564,0.006499318211276734
138.35687827080818,0.00849203370058328
156.59089554761084,0.010270149060272194
91.01045238977613,0.006376689565780946
70.14766332704271,0.005303688917692806
169.53515676892715,0.01103657809462087
109.56490938822846,0.007143118600129617
264.44143342394096,0.0180570680492547
258.0225303294134,0.017873125081011014
134.77687012887068,0.00984094880103694
216.20360038702304,0.01600303823720026
131.43191763993138,0.009442405703175632
154.29565931804828,0.010086206092028515
103.30670289573874,0.007051147116007777
75.15442578563514,0.004598574206092028
149.3043175841655,0.00984094880103694
272.333108696172,0.019712554763447833
146.33164958109498,0.009810291639662995
87.21269356759505,0.006407346727154892
93.28205309896609,0.0067139183408943615
131.12921605378966,0.009810291639662995
80.38500768520501,0.004629231367465975
79.12477109690309,0.005886174983797796
116.06431643175819,0.008154804925469864
144.22577671815367,0.011557749837977966
96.10335859421544,0.007572318859364873
109.1129045183477,0.007419033052495139
156.40770038775258,0.01122052106286455
106.59214800580176,0.00702048995463383
150.16603454390395,0.00956503434867142
66.4174492924493,0.004598574206092028
142.59193181056582,0.01045409202851588
97.64613263688543,0.007694947504860661
74.97911879243262,0.005794203499675956
124.21794553294332,0.009136489202624134
119.02154324222704,0.00985137740513069
124.47850468061385,0.008451788791245715
199.01356951637152,0.01439885156614609
74.87743864111296,0.005614930241350647
102.43888789487087,0.007414526167788598
61.66493818146301,0.004606864749646228
128.7151579254837,0.008705415763421428
204.2109770233539,0.013788571103078002
156.16021687127736,0.010089998716471043
85.36675427750049,0.0062463121786285785
106.35957424698384,0.007042307913928535
112.7275602977065,0.008218938934656979
74.12487952925873,0.0054972224768919655
217.35361938308884,0.01483567343476346
247.0157318995716,0.017377511316430727
290.52821942192253,0.01957891519879783
189.37088254199003,0.013402977246269009
266.8080299478921,0.018957090168992326
298.14052436476084,0.020368713771489442
